CustomerID,Age,Gender,Income,CampaignChannel,CampaignType,AdSpend,ClickThroughRate,ConversionRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,Conversion,Conversion_Percentage,CTR_Percentage,EmailEngagementRate,VisitQualityScore,CustomerValueScore,MarketingEfficiency,Engagement_Score
8018,19,Female,117392,PPC,Conversion,3939.010313121591,0.1495189655503024,0.0349210939757863,7,3.1222196163658817,8.44329584248851,92,8,4,6,2222,1,0.349210939757863,14.951896555030238,0.4444444444444444,26.36182390619812,8.222,0.005221365847144464,103
8019,41,Female,69949,PPC,Consideration,8446.048129921053,0.2988701856921282,0.0465403844327586,35,9.822822688497828,1.8950009240635688,36,7,7,3,3644,1,0.46540384432758597,29.88701856921282,0.875,18.614258071615975,6.644,0.013909533337601594,78
8020,61,Female,88382,PPC,Consideration,3841.5476528160257,0.1213396966326582,0.0340204185848331,25,6.708743067769062,6.913353501464534,41,5,1,6,1651,1,0.340204185848331,12.13396966326582,0.16666666666666666,46.37991237798716,7.651,0.004128027270399696,67
8021,47,Female,119233,SEO,Consideration,8333.232297346969,0.2576963413187493,0.0112493654655946,36,9.69190632380631,1.470518152555739,63,14,0,5,2586,1,0.112493654655946,25.76963413187493,0.0,14.252124182026938,7.586,0.0028989203226412173,99
8022,55,Male,57586,Email,Consideration,6599.333294530985,0.2600797774918882,0.1357636182127649,14,3.4460780379605,12.85260043957216,94,14,6,9,1989,1,1.3576361821276488,26.00797774918882,0.4,44.291064105491095,10.989,0.035309371616269555,114
8023,19,Female,72243,Referral,Conversion,5144.341521645195,0.0774743610037607,0.0614603685066052,33,6.5908820051354216,2.0531207988121314,18,5,5,3,1417,1,0.614603685066052,7.7474361003760706,0.8333333333333334,13.53187692726014,4.417,0.004761602777104896,56
8024,38,Female,120566,Social Media,Awareness,2445.2277632871724,0.037503510781547,0.0383993872462522,20,7.830556785210321,7.33382552085477,22,14,3,2,1563,1,0.383993872462522,3.7503510781547,0.2,57.42793719387794,3.5629999999999997,0.0014401118335946176,45
8025,50,Female,144213,PPC,Conversion,9229.345319157108,0.2929298335576006,0.0707947716777232,22,1.852651784450584,7.901721933466988,70,17,3,3,2227,1,0.707947716777232,29.29298335576006,0.16666666666666666,14.639139240269936,5.227,0.020737900684303794,95
8026,29,Male,78618,Email,Consideration,636.5880075361293,0.1335100905993144,0.1048260913938686,8,7.002648583172598,8.186830947810558,5,5,5,1,129,1,1.048260913938686,13.35100905993144,0.8333333333333334,57.329500137359176,1.129,0.013995340959167409,18
8027,39,Male,98311,Social Media,Retention,6920.238875218272,0.0106438933829566,0.1056483789680143,39,2.52165310818842,9.33274626153203,98,17,6,1,2688,1,1.056483789680143,1.06438933829566,0.3333333333333333,23.5339486183261,3.688,0.0011245100818177386,143
8028,61,Female,27549,Referral,Retention,6250.274938812751,0.1547151718103979,0.0797672415830722,25,3.9527420104793984,10.67294510281997,92,17,1,3,68,1,0.797672415830722,15.47151718103979,0.05555555555555555,42.18739848345686,3.068,0.012341202486366531,118
8029,42,Female,138168,Referral,Conversion,4466.311070339615,0.1895971054867606,0.1040371314978715,42,7.445377034619436,0.5631910961814526,54,18,6,2,3079,1,1.040371314978715,18.95971054867606,0.3157894736842105,4.193170053611533,5.079000000000001,0.019725138995141927,102
8030,66,Male,72494,PPC,Awareness,2479.1774573967928,0.2350655917599299,0.0911948769810488,21,4.960582617824441,0.9482583271575142,76,19,9,4,1011,1,0.911948769810488,23.50655917599299,0.45,4.703913774904847,5.011,0.021436777723024245,106
8031,44,Male,107973,Referral,Consideration,4363.889774768142,0.2834532142848552,0.1663063969270523,12,9.29045667982302,9.367495241283509,38,12,6,0,911,1,1.663063969270523,28.34532142848552,0.46153846153846156,87.02830873759272,0.911,0.04714008276510594,56
8032,59,Female,43958,Referral,Awareness,8740.449982978864,0.2753994823941842,0.0156266538233245,24,3.170819821328504,3.1410596327745486,24,10,5,6,4683,1,0.156266538233245,27.539948239418422,0.45454545454545453,9.959734143576371,10.683,0.004303572374496667,53
8033,45,Female,109779,Social Media,Awareness,8383.984491524046,0.2826393878159118,0.1749257253313789,6,2.384030881810251,12.561754154488307,97,14,2,3,467,1,1.7492572533137891,28.26393878159118,0.13333333333333333,29.947609834008343,3.467,0.04944089992091527,105
8034,33,Male,127713,Social Media,Awareness,9419.674374772589,0.0193162929952471,0.0563438985789388,26,4.034547735123173,9.598918909699371,82,5,7,5,653,1,0.563438985789388,1.93162929952471,1.1666666666666667,38.727296546758595,5.6530000000000005,0.0010883552534452685,115
8035,32,Female,127960,PPC,Consideration,3147.1527455899554,0.2164144988108356,0.1471386208568876,14,8.667309012438816,14.715810565969887,3,10,0,1,2429,1,1.4713862085688758,21.64144988108356,0.0,127.54647754377315,3.429,0.03184293088846089,17
8036,64,Male,114520,Email,Conversion,3932.3311678518417,0.0754988092136491,0.0869575271046961,11,8.626820998058339,11.056062210688513,87,3,7,3,1066,1,0.8695752710469611,7.54988092136491,1.75,95.37866963500696,4.066,0.006565189748568172,105
8037,68,Male,122478,PPC,Consideration,285.3889113326469,0.0643902792896396,0.0659232632559093,44,4.323750219686711,1.81535897967326,32,14,6,4,257,1,0.659232632559093,6.43902792896396,0.4,7.8491587871725015,4.257,0.004244817332732436,82
8038,61,Female,149203,SEO,Consideration,9435.204947728082,0.2420923848937826,0.126916000869978,32,8.28858086225458,2.979151166863559,65,15,1,5,4709,1,1.26916000869978,24.209238489378258,0.0625,24.692935347428694,9.709,0.030725397331794364,98
8039,69,Male,141835,Referral,Conversion,3360.961908990961,0.1309676098601351,0.1560880395839898,20,1.700094274755053,1.1749590102378389,1,13,0,0,2885,1,1.5608803958398982,13.096760986013509,0.0,1.9975410863772136,2.885,0.0204424774720693,21
8040,20,Female,57538,Email,Conversion,4101.221833176633,0.2758140219768774,0.0954879260896847,24,1.0684143982270011,11.247050051443615,13,4,7,3,1476,1,0.954879260896847,27.581402197687737,1.4,12.016510212542093,4.476,0.02633690894502674,44
8041,54,Female,25833,Social Media,Conversion,9087.265653329208,0.0223061763307549,0.0986452301824413,39,8.783242758213401,2.3389376321483093,49,14,3,1,3243,1,0.986452301824413,2.23061763307549,0.2,20.543457019479437,4.243,0.002200397898637441,91
8042,68,Female,142893,SEO,Retention,5313.32445865145,0.2426324405512773,0.0211827321058591,46,8.866645175813446,10.124628655923578,10,9,9,9,3513,1,0.21182732105859098,24.263244055127732,0.9,89.77148982894737,12.513,0.005139617988388491,65
8043,24,Male,43386,SEO,Retention,5705.127963379232,0.0496819792719527,0.1855592363192903,21,2.290589950043227,8.553267291850656,33,5,9,0,913,1,1.855592363192903,4.96819792719527,1.5,19.59202809874656,0.913,0.009218950132534353,63
8044,38,Male,136981,Referral,Conversion,1844.7050976940768,0.0612073884538454,0.1709103723247892,13,3.679429010942673,9.68281578896813,37,15,8,8,2136,1,1.709103723247892,6.12073884538454,0.5,35.6272333215431,10.136,0.01046097754967472,58
8045,26,Male,120349,Social Media,Awareness,5036.734206104679,0.1484319975021047,0.0856186296330627,7,8.655366185211038,7.875713522347193,91,15,3,0,284,1,0.856186296330627,14.84319975021047,0.1875,68.16718450573322,0.284,0.01270854421982839,101
8046,56,Female,119341,Email,Retention,9190.265148996865,0.1247210828531118,0.1553406165005061,23,1.75390254497437,0.6889163080524987,38,18,7,1,4275,1,1.553406165005061,12.47210828531118,0.3684210526315789,1.2082920659676244,5.275,0.019374249901013087,68
8047,35,Female,91778,Social Media,Consideration,5631.309072268467,0.1509899687773146,0.0695230433846072,2,8.767835076942303,4.171662098102583,21,2,7,8,3388,1,0.695230433846072,15.09899687773146,2.3333333333333335,36.57644527289455,11.388,0.01049728214994573,30
8048,21,Female,114240,Referral,Consideration,2625.652009933605,0.282607691389006,0.1487801406724272,11,6.172143151518968,13.33223663256786,41,19,0,7,883,1,1.487801406724272,28.2607691389006,0.0,82.28847302613403,7.883,0.042046412079966206,52
8049,42,Female,127955,SEO,Retention,408.69055493415215,0.2006427913134362,0.1081714261471714,46,6.9154947914736224,13.974394238321404,96,17,4,9,3404,1,1.081714261471714,20.06427913134362,0.2222222222222222,96.63985056911066,12.404,0.021703816882523687,146
8050,31,Female,44832,Referral,Consideration,3429.387557195273,0.0941897207341801,0.0975456772217527,21,6.35337051034278,1.9095419310060489,94,18,3,9,4788,1,0.9754567722175269,9.41897207341801,0.15789473684210525,12.13202739271684,13.788,0.00918780009634336,118
8051,67,Female,97857,PPC,Conversion,5768.650049238134,0.060143526572175,0.0207393694790417,15,6.242790971738998,14.31311612747055,56,1,3,9,4720,1,0.207393694790417,6.0143526572175,1.5,89.353792138025,13.719999999999999,0.0012473388193528995,74
8052,26,Male,58930,SEO,Consideration,521.8715548712182,0.1318134197879707,0.1934301651436839,6,2.6655497892374544,10.222627750715883,77,8,8,3,2124,1,1.9343016514368392,13.18134197879707,0.8888888888888888,27.248923246373675,5.1240000000000006,0.025496691557740907,91
8053,43,Male,52407,Referral,Retention,6136.946515182446,0.1409758979076439,0.1691077042768998,17,3.1245225954937443,13.877084818207472,37,0,2,1,3219,1,1.691077042768998,14.09758979076439,2.0,43.35926507407245,4.218999999999999,0.023840110453536262,56
8054,19,Female,24073,Email,Awareness,5281.796888469316,0.1843753788708597,0.1607437329174248,44,6.220482931936546,6.316877102178184,8,3,7,7,4930,1,1.607437329174248,18.43753788708597,1.75,39.294026197240186,11.93,0.02963718665776648,59
8055,37,Male,37667,Email,Consideration,7856.011144749052,0.0871407840265326,0.0679340775542076,22,4.612648727456795,1.9753031171544757,87,3,8,2,1977,1,0.6793407755420761,8.714078402653259,2.0,9.111379409684034,3.9770000000000003,0.005919828780192921,117
8056,45,Male,36035,Email,Consideration,385.99290549242215,0.2325776816580768,0.0650221350405093,25,5.871602254502379,4.885572327041508,28,5,7,9,3851,1,0.650221350405093,23.25776816580768,1.1666666666666667,28.686137489991356,12.850999999999999,0.015122697424180051,60
8057,64,Female,26732,PPC,Awareness,7830.388713705501,0.0385534711890206,0.1189066883529833,37,3.28029404835394,10.500381999363016,68,5,3,0,336,1,1.189066883529833,3.85534711890206,0.5,34.44434057795335,0.336,0.004584265583598593,108
8058,24,Female,75097,Social Media,Retention,5256.682753005258,0.1725314754441897,0.1707824072829682,1,5.174403874861278,12.030711734034258,41,18,1,1,465,1,1.707824072829682,17.25314754441897,0.05263157894736842,62.25176141392591,1.465,0.029465340708441035,43
8059,61,Male,23487,Email,Awareness,3768.240394519144,0.1908241794407922,0.1875793971720439,1,2.290642000944768,1.226773102297375,59,7,9,3,3434,1,1.8757939717204388,19.082417944079218,1.125,2.8100979937516795,6.434,0.03579468454535373,69
8060,25,Female,120488,PPC,Consideration,9657.291465952358,0.0699811585088921,0.061096514941483,21,1.3455584162298455,7.560799216279875,38,7,6,0,1035,1,0.61096514941483,6.99811585088921,0.75,10.173497018889407,1.035,0.004275604896460816,65
8061,64,Female,77702,Email,Retention,1685.183517636925,0.2495432916448901,0.1254088120606893,37,9.5600473730827,1.4333171818045771,90,19,2,5,2604,1,1.254088120606893,24.95432916448901,0.1,13.702580158705146,7.604,0.0312949277628998,129
8062,52,Female,146671,PPC,Conversion,5459.118679001954,0.1884753163102265,0.1475415319797584,41,7.507496310873257,13.022392911297612,71,12,5,3,716,1,1.475415319797584,18.847531631022648,0.38461538461538464,97.76556674030887,3.716,0.02780793690878036,117
8063,31,Male,114961,Email,Retention,3277.7165885655363,0.1972594422479121,0.0530145075848125,27,5.4825747038521495,7.406912959253098,92,8,2,5,3979,1,0.530145075848125,19.72594422479121,0.2222222222222222,40.6089536240357,8.979,0.010457612197227819,121
8064,34,Male,132194,Social Media,Retention,5322.115150073824,0.1543456166713971,0.0874190397422606,16,5.959106045055914,13.76491648066984,59,18,3,4,824,1,0.8741903974226061,15.43456166713971,0.15789473684210525,82.02659700964942,4.824,0.013492745597840583,78
8065,53,Female,105107,Referral,Conversion,5567.52698054608,0.2737823229811381,0.0456201120055917,47,5.600563890887185,1.6393927870019132,52,6,1,3,125,1,0.45620112005591695,27.378232298113808,0.14285714285714285,9.18152404586382,3.125,0.012489980239550601,100
8066,67,Female,49075,Email,Retention,985.5376594059732,0.2112389986314111,0.1427919647759835,17,9.089285251272324,5.291814779256124,75,19,4,6,643,1,1.4279196477598348,21.12389986314111,0.2,48.0988140255576,6.643,0.030163231651890478,96
8067,57,Female,127721,Referral,Consideration,6645.237954491662,0.1207323138197711,0.1741191759435875,1,7.962747094633628,10.309807280141806,7,7,9,6,4051,1,1.741191759435875,12.073231381977111,1.125,82.0943879661818,10.051,0.021021810992061147,17
8068,21,Female,91031,Email,Consideration,6381.366809598217,0.079195707457385,0.1767315273648144,34,3.926284369811056,4.75699817478993,20,10,6,3,4280,1,1.7673152736481441,7.9195707457385,0.5454545454545454,18.677327580897426,7.28,0.013996378339680673,60
8069,19,Male,104217,Social Media,Consideration,7717.726018881193,0.0306078856988113,0.1373168853936143,14,2.963681280420248,12.702598835234229,55,2,1,3,3849,1,1.373168853936143,3.06078856988113,0.3333333333333333,37.646454380671734,6.849,0.004202979532644518,70
8070,23,Male,34781,Referral,Consideration,997.5190872257928,0.0579546427823042,0.075958948433129,14,1.598763606256834,14.80908862490385,47,16,4,3,1328,1,0.75958948433129,5.79546427823042,0.23529411764705882,23.67623193532834,4.328,0.0044021737225614565,65
8071,59,Female,59865,PPC,Conversion,3042.8596143465093,0.2978780561042613,0.1355976716023083,43,2.330102106363525,4.577684189998155,46,4,5,7,558,1,1.355976716023083,29.787805610426133,1.0,10.666471573381708,7.558,0.04039157082915959,94
8072,21,Male,28469,Email,Consideration,6536.094937308202,0.1279623998375756,0.1742106781624555,44,5.410550208628478,5.735629035884559,8,5,5,4,2761,1,1.742106781624555,12.796239983757559,0.8333333333333334,31.032908876720754,6.761,0.02229241645499933,57
8073,46,Male,65167,Email,Retention,1453.635176564524,0.2706192959104479,0.1289126084477988,33,2.8231326543810797,14.526510324964256,77,14,1,4,2918,1,1.2891260844779882,27.06192959104479,0.06666666666666667,41.0102656526105,6.918,0.03488623933212257,111
8074,35,Female,144866,PPC,Awareness,6808.222286805579,0.0594651134967266,0.0884494686562144,49,3.811545261830956,5.691886045671894,0,8,1,8,3483,1,0.884494686562144,5.94651134967266,0.1111111111111111,21.694881288262444,11.483,0.005259657692366951,50
8075,43,Male,101738,Social Media,Conversion,684.3644371221876,0.1333546526888464,0.1847625226366098,14,2.1999620146035177,8.56180444319324,54,18,1,9,11,1,1.8476252263660982,13.335465268884638,0.05263157894736842,18.835644551488752,9.011,0.02463894203612022,69
8076,61,Male,39928,SEO,Conversion,3415.8223743003146,0.2885503554397001,0.168691152721191,17,9.305327352529856,11.654004160398635,30,5,2,5,2751,1,1.68691152721191,28.855035543970008,0.3333333333333333,108.44432368025416,7.7509999999999994,0.0486758920772324,49
8077,51,Female,96521,Email,Awareness,8482.440111091939,0.0364283529115969,0.1776626956470842,12,1.3035253466503771,6.855998938303446,79,7,1,3,1964,1,1.776626956470842,3.64283529115969,0.125,8.936968392686618,4.964,0.006471959376257614,92
8078,27,Male,59599,PPC,Consideration,7765.483774773485,0.1822554423056258,0.1816064839976559,37,4.166296478614447,5.902815262325685,90,11,8,6,4031,1,1.8160648399765589,18.22554423056258,0.6666666666666666,24.592878441339113,10.030999999999999,0.033098770066562325,135
8079,53,Male,36775,SEO,Consideration,6483.1310807481705,0.2765598512019276,0.0848243384554595,7,3.32339204655476,7.686031017979452,10,15,9,7,65,1,0.848243384554595,27.65598512019276,0.5625,25.5436943547261,7.065,0.023459006421543825,26
8080,31,Female,86504,Email,Retention,8717.538324588502,0.2854081781567327,0.1733314114263937,15,1.0747242000011377,11.803038304053668,65,19,4,6,1998,1,1.733314114263937,28.540817815673268,0.2,12.685010898906864,7.998,0.049470202352542104,84
8081,48,Female,95918,Referral,Consideration,7121.768487304785,0.2553421683624149,0.1183664375368725,19,9.35738226802263,5.026353019635538,59,2,8,5,590,1,1.183664375368725,25.53421683624149,2.6666666666666665,47.03350661875958,5.59,0.030223942821999365,86
8082,65,Male,90687,PPC,Consideration,5241.813541586949,0.2582209853844433,0.0172502049752676,25,3.8224671744173855,5.586708708218365,30,15,7,1,220,1,0.17250204975267602,25.822098538444333,0.4375,21.355010650196455,1.22,0.004454364926797226,62
8083,32,Female,46804,Referral,Retention,9799.203253819289,0.199133056694065,0.1308089077388223,34,5.5204757639096895,3.2425199051595213,49,14,4,4,4394,1,1.3080890773882232,19.9133056694065,0.26666666666666666,17.900252550427883,8.394,0.026048377640843622,87
8084,25,Male,129122,Social Media,Consideration,6979.075189914263,0.0739227013475478,0.099417595615954,16,6.243458476858796,10.673453751200258,59,10,6,5,928,1,0.9941759561595399,7.392270134754781,0.5454545454545454,66.63926530029157,5.928,0.0073492172294094445,81
8085,31,Female,52259,SEO,Awareness,6053.5350504487305,0.2218967779006267,0.0622793852455865,25,6.494317814415807,13.542031800936664,87,5,1,1,1884,1,0.622793852455865,22.18967779006267,0.16666666666666666,87.94625836820836,2.884,0.013819594915627476,113
8086,40,Female,145725,PPC,Consideration,4147.81855344029,0.2937314946930297,0.1943727966089375,17,5.14234655283277,3.193228853049398,61,1,9,8,1530,1,1.943727966089375,29.373149469302973,4.5,16.42068938488471,9.53,0.05709341207560747,87
8087,57,Female,106284,Email,Awareness,9033.8837359326,0.1625207192551151,0.020463463075665,43,6.344464544386568,1.001548287425016,38,6,9,9,932,1,0.20463463075665,16.252071925511512,1.2857142857142858,6.354287599059101,9.932,0.0033257367375075656,90
8088,38,Female,105227,Email,Awareness,3027.5200464894288,0.0856022341323013,0.1897167042343426,6,7.765849037611107,6.028424544875227,2,15,6,3,3472,1,1.897167042343426,8.56022341323013,0.375,46.81583495013046,6.4719999999999995,0.01624017373467675,14
8089,33,Male,117556,SEO,Awareness,191.27398268793652,0.1763066096518493,0.0402607415205812,43,9.568801255483764,6.4472440921958505,57,0,4,4,3242,1,0.402607415205812,17.63066096518493,4.0,61.69239736381394,7.242,0.007098234839563111,104
8090,62,Male,63560,Referral,Consideration,2047.731172080364,0.2102770033097787,0.0816277540671011,34,6.913335432991241,9.86502113832734,67,12,5,4,3897,1,0.816277540671011,21.02770033097787,0.38461538461538464,68.20020018280599,7.897,0.01716443951213762,106
8091,35,Female,47256,Referral,Consideration,1184.2231702293557,0.0704012897330798,0.0892746833296763,11,5.16006570585902,1.7410694853285875,29,3,8,6,1288,1,0.892746833296763,7.040128973307979,2.0,8.984032942761658,7.288,0.00628505284692149,48
8092,64,Male,26125,PPC,Conversion,3258.038364313413,0.2185649108067325,0.1488938985455546,46,5.00144055304416,12.411726882646429,66,0,7,8,2324,1,1.488938985455546,21.856491080673248,7.0,62.076514164176224,10.324,0.03254298165527582,119
8093,41,Male,24370,PPC,Retention,8276.198906838705,0.1803555290764736,0.0509657496599738,48,7.388716275725715,8.822808703481757,67,4,1,8,2368,1,0.509657496599738,18.03555290764736,0.2,65.18923026503015,10.368,0.00919195474470368,116
8094,43,Female,24838,Referral,Retention,6550.143885113574,0.1875814736529351,0.1973593502132324,43,6.643316919844335,8.416578322003813,57,15,9,5,3006,1,1.9735935021323239,18.75814736529351,0.5625,55.91399717376298,8.006,0.03702095775218384,109
8095,42,Female,134479,PPC,Conversion,1772.907833413754,0.0987364996245518,0.1523122520251643,40,4.78347931180887,5.087263988867358,76,18,5,8,72,1,1.523122520251643,9.87364996245518,0.2631578947368421,24.334822044457276,8.072,0.015038778614897275,121
8096,62,Female,77429,Referral,Awareness,7909.335038814151,0.0550273749322483,0.1600910012859404,0,4.022981312317757,5.796378940439576,52,11,0,3,3482,1,1.600910012859404,5.5027374932248305,0.0,23.318724156500615,6.482,0.008809387551040488,52
8097,58,Male,23134,SEO,Retention,5091.776674384087,0.1908004696386405,0.0302214668158299,24,9.938337790280526,1.3036951327465784,13,8,7,4,205,1,0.302214668158299,19.08004696386405,0.7777777777777778,12.956562604780107,4.205,0.005766270061628934,44
8098,46,Female,130995,PPC,Conversion,5175.87477877114,0.1800075668542458,0.1004992818067955,15,7.901172888798082,11.42944427466166,9,5,0,4,2595,1,1.004992818067955,18.00075668542458,0.0,90.30601523698517,6.595000000000001,0.01809063118864043,24
8099,32,Male,63199,Referral,Awareness,3684.910591710645,0.1080235344370034,0.1896657765908748,14,2.860981283331116,9.268680169670391,77,8,1,4,3514,1,1.896657765908748,10.802353443700339,0.1111111111111111,26.517520486609264,7.513999999999999,0.020488367549085357,92
8100,62,Male,97092,PPC,Conversion,8659.702011738033,0.0958091635883072,0.0613125535948432,10,3.629545047167259,14.65821335926337,80,1,3,0,2398,1,0.613125535948432,9.58091635883072,1.5,53.20264569843531,2.398,0.005874304477385185,93
8101,18,Female,144925,Email,Consideration,3251.440308172347,0.1107008938820623,0.0376228944406633,36,9.043198028312194,5.626645702776845,21,0,9,6,4525,1,0.376228944406633,11.070089388206231,9.0,50.88287132536284,10.525,0.0041648880450119,66
8102,42,Male,53822,Email,Consideration,1031.9836306299176,0.1520661681646578,0.1022249473551957,38,6.94746269883618,10.16053387556664,62,9,1,5,1506,1,1.022249473551957,15.206616816465779,0.1,70.58993010076064,6.506,0.01554495603513848,101
8103,24,Male,113513,Social Media,Awareness,3097.0170403222564,0.2926977231822367,0.1867746832337296,2,3.796775535103987,13.83340680855619,60,2,4,2,1821,1,1.8677468323372959,29.26977231822367,1.3333333333333333,52.522340537867066,3.8209999999999997,0.054668524530596126,66
8104,26,Female,40113,Referral,Awareness,7182.000108052069,0.2314337403875998,0.1024902186418191,44,4.2778927306305,10.819372891745626,45,17,6,7,272,1,1.024902186418191,23.14337403875998,0.3333333333333333,46.2841166435793,7.272,0.023719694653419107,95
8105,41,Male,83594,Social Media,Consideration,6610.060679352956,0.2570045243579916,0.0869185175547351,44,4.410168981776536,1.0845026080841125,36,11,6,5,360,1,0.8691851755473511,25.70045243579916,0.5,4.782839762828308,5.36,0.022338452262056437,86
8106,18,Male,116102,Referral,Retention,1961.369820180421,0.156638374982024,0.1335517629756175,41,2.676656769794363,9.667433636910989,20,14,9,8,4403,1,1.335517629756175,15.6638374982024,0.6,25.876401690775538,12.402999999999999,0.02091933112848516,70
8107,61,Male,22669,PPC,Retention,1206.664561138926,0.1625758474158453,0.1880079597816047,38,5.600518555929202,8.408169707124834,88,13,4,6,3502,1,1.880079597816047,16.25758474158453,0.2857142857142857,47.09011046615444,9.501999999999999,0.030565553382418544,130
8108,25,Female,69427,Referral,Consideration,6642.571008177289,0.069254151816738,0.0193209153487725,19,7.890135793897303,7.740043405303668,2,9,2,7,2395,1,0.19320915348772502,6.9254151816738,0.2,61.06999351850524,9.395,0.0013380536048022342,23
8109,41,Female,101617,Email,Retention,6796.130672983632,0.2191032925273127,0.0391451536405713,22,6.076539536552475,8.519137530564635,18,5,4,8,2647,1,0.391451536405713,21.91032925273127,0.6666666666666666,51.766876021804016,10.647,0.008576832049136692,44
